State,"County, State",2017 Food Insecurity Rate,lat,lng
NC,"Person County, North Carolina",0.162,36.3528221,-78.9288242
NC,"Pitt County, North Carolina",0.201,35.5589221,-77.4242972
NC,"Polk County, North Carolina",0.11199999999999999,35.2686842,-82.1713632
NC,"Randolph County, North Carolina",0.124,35.7449531,-79.8296743
NC,"Richmond County, North Carolina",0.198,35.003045,-79.7848422
NC,"Robeson County, North Carolina",0.198,34.6383858,-79.1096901
NC,"Rockingham County, North Carolina",0.157,36.4335041,-79.8296743
NC,"Rowan County, North Carolina",0.14300000000000002,35.6303455,-80.54384499999999
NC,"Rutherford County, North Carolina",0.156,35.4258737,-81.909826
NC,"Sampson County, North Carolina",0.159,34.9197548,-78.3842227
NC,"Scotland County, North Carolina",0.233,34.8451203,-79.4703885
NC,"Stanly County, North Carolina",0.135,35.30145540000001,-80.23213129999999
NC,"Stokes County, North Carolina",0.121,36.4244396,-80.23213129999999
NC,"Surry County, North Carolina",0.124,36.3743453,-80.6770787
NC,"Swain County, North Carolina",0.142,35.4328955,-83.46435509999999
NC,"Transylvania County, North Carolina",0.126,35.2190534,-82.7778579
NC,"Tyrrell County, North Carolina",0.204,35.8925537,-76.17837390000001
NC,"Union County, North Carolina",0.095,34.9338651,-80.54384499999999
NC,"Vance County, North Carolina",0.21600000000000003,36.3479057,-78.4297187
NC,"Wake County, North Carolina",0.121,35.8031909,-78.5660852
NC,"Warren County, North Carolina",0.212,36.4352131,-78.0195387
NC,"Washington County, North Carolina",0.222,35.8120333,-76.5950555
NC,"Watauga County, North Carolina",0.168,36.1941825,-81.73494199999999
NC,"Wayne County, North Carolina",0.17600000000000002,35.3565499,-77.973865
NC,"Wilkes County, North Carolina",0.138,36.202858,-81.2518833
NC,"Wilson County, North Carolina",0.19699999999999998,35.6925497,-77.88245959999999
NC,"Yadkin County, North Carolina",0.11699999999999999,36.2023597,-80.6770787
NC,"Yancey County, North Carolina",0.135,35.888897,-82.34518899999999
ND,"Adams County, North Dakota",0.064,46.0594591,-102.5179098
ND,"Barnes County, North Dakota",0.069,46.926176,-98.12223379999999
ND,"Benson County, North Dakota",0.13699999999999998,48.088634,-99.4648442
ND,"Billings County, North Dakota",0.053,47.0560305,-103.3906121
ND,"Bottineau County, North Dakota",0.06,48.7820733,-100.7486336
ND,"Bowman County, North Dakota",0.046,46.0945462,-103.556038
ND,"Burke County, North Dakota",0.054000000000000006,48.7704377,-102.4633691
ND,"Burleigh County, North Dakota",0.06,47.0448552,-100.5049676
ND,"Cass County, North Dakota",0.085,47.071168,-97.12155790000001
ND,"Cavalier County, North Dakota",0.051,48.8103752,-98.47811060000001
ND,"Dickey County, North Dakota",0.05,46.1265285,-98.4554399
ND,"Divide County, North Dakota",0.064,48.80561540000001,-103.582951
ND,"Dunn County, North Dakota",0.054000000000000006,47.2121625,-102.72602
ND,"Eddy County, North Dakota",0.083,47.6963964,-98.88718159999999
ND,"Emmons County, North Dakota",0.069,46.2061318,-100.2953039
ND,"Foster County, North Dakota",0.053,47.4991972,-98.874618
ND,"Golden Valley County, North Dakota",0.069,47.0077031,-103.7914154
ND,"Grand Forks County, North Dakota",0.10099999999999999,48.0037819,-97.35945249999999
ND,"Grant County, North Dakota",0.064,46.3951108,-101.5535564
ND,"Griggs County, North Dakota",0.066,47.3876664,-98.25542949999999
ND,"Hettinger County, North Dakota",0.048,46.3771987,-102.4557007
ND,"Kidder County, North Dakota",0.052000000000000005,46.8766313,-99.7506856
ND,"LaMoure County, North Dakota",0.057999999999999996,46.4284976,-98.54579509999999
ND,"Logan County, North Dakota",0.046,46.5056729,-99.5270202
ND,"McHenry County, North Dakota",0.054000000000000006,48.38146709999999,-100.7008406
ND,"McIntosh County, North Dakota",0.06,46.054323,-99.376592
ND,"McKenzie County, North Dakota",0.066,47.7714179,-103.4122495
ND,"McLean County, North Dakota",0.053,47.6185079,-101.131122
ND,"Mercer County, North Dakota",0.049,47.385292,-101.8628783
ND,"Morton County, North Dakota",0.057,46.6683872,-101.1621736
ND,"Mountrail County, North Dakota",0.055999999999999994,48.2169859,-102.326433
ND,"Nelson County, North Dakota",0.059000000000000004,47.9519514,-98.1259898
ND,"Oliver County, North Dakota",0.036000000000000004,47.1217918,-101.342985
ND,"Pembina County, North Dakota",0.053,48.7199939,-97.44879639999999
ND,"Pierce County, North Dakota",0.09,48.0379438,-100.0575335
ND,"Ramsey County, North Dakota",0.079,48.3076017,-98.7287191
ND,"Ransom County, North Dakota",0.054000000000000006,46.4937656,-97.6257919
ND,"Renville County, North Dakota",0.037000000000000005,48.8582263,-101.6334298
ND,"Richland County, North Dakota",0.061,46.1546779,-96.89586560000001
ND,"Rolette County, North Dakota",0.168,48.6981517,-99.87911659999999
ND,"Sargent County, North Dakota",0.042,46.1089195,-97.61524179999999
ND,"Sheridan County, North Dakota",0.084,47.5391971,-100.2844016
ND,"Sioux County, North Dakota",0.16,46.0512004,-101.1175392
ND,"Slope County, North Dakota",0.053,46.4129398,-103.5021012
ND,"Stark County, North Dakota",0.055999999999999994,46.8250004,-102.6554727
ND,"Steele County, North Dakota",0.028999999999999998,47.4272265,-97.688456
ND,"Stutsman County, North Dakota",0.071,46.939184,-98.99091390000001
ND,"Towner County, North Dakota",0.064,48.7485974,-99.2761104
ND,"Traill County, North Dakota",0.051,47.4636775,-97.1256368
ND,"Walsh County, North Dakota",0.053,48.3777874,-97.75288719999999
ND,"Ward County, North Dakota",0.071,48.21474509999999,-101.5805256
ND,"Wells County, North Dakota",0.051,47.5217126,-99.57518449999999
ND,"Williams County, North Dakota",0.057999999999999996,48.432044,-103.2923954
OH,"Adams County, Ohio",0.172,38.8907822,-83.5070203
OH,"Allen County, Ohio",0.15,40.769946,-84.14351359999999
OH,"Ashland County, Ohio",0.129,40.9435588,-82.3017728
OH,"Ashtabula County, Ohio",0.152,41.9396982,-80.7214417
OH,"Athens County, Ohio",0.193,39.30303079999999,-82.12783999999999
OH,"Auglaize County, Ohio",0.10400000000000001,40.5781556,-84.3542049
OH,"Belmont County, Ohio",0.139,40.0325848,-80.89865019999999
OH,"Brown County, Ohio",0.142,38.9092089,-83.8473015
OH,"Butler County, Ohio",0.128,39.440463,-84.5222189
OH,"Carroll County, Ohio",0.129,40.5328331,-81.0754657
OH,"Champaign County, Ohio",0.11900000000000001,40.10258169999999,-83.804868
OH,"Clark County, Ohio",0.149,39.8912092,-83.67739279999999
OH,"Clermont County, Ohio",0.111,39.0928449,-84.1857115
OH,"Clinton County, Ohio",0.141,39.4067432,-83.8473015
OH,"Columbiana County, Ohio",0.14,40.7902581,-80.7657804
OH,"Coshocton County, Ohio",0.142,40.27358230000001,-81.9534815
OH,"Crawford County, Ohio",0.14400000000000002,40.8268068,-82.99316069999999
OH,"Cuyahoga County, Ohio",0.184,41.433923,-81.67582
OH,"Darke County, Ohio",0.11900000000000001,40.1056572,-84.68974949999999
OH,"Defiance County, Ohio",0.107,41.3491725,-84.4802606
OH,"Delaware County, Ohio",0.081,40.3033098,-83.03613759999999
OH,"Erie County, Ohio",0.142,41.4349882,-82.4752757
OH,"Fairfield County, Ohio",0.12,39.830506,-82.6483442
OH,"Fayette County, Ohio",0.146,39.5919809,-83.46435509999999
OH,"Franklin County, Ohio",0.165,40.0154745,-82.99316069999999
OH,"Fulton County, Ohio",0.10400000000000001,41.5719341,-84.14351359999999
OH,"Gallia County, Ohio",0.157,38.8619254,-82.34518899999999
OH,"Geauga County, Ohio",0.092,41.4641521,-81.20781640000001
OH,"Greene County, Ohio",0.128,39.697399,-83.8897057
OH,"Guernsey County, Ohio",0.155,40.0731129,-81.42789839999999
OH,"Hamilton County, Ohio",0.172,39.2355447,-84.56414699999999
OH,"Hancock County, Ohio",0.11599999999999999,41.0273131,-83.67739279999999
OH,"Hardin County, Ohio",0.139,40.704961,-83.67739279999999
OH,"Harrison County, Ohio",0.13699999999999998,40.3340479,-81.1196075
OH,"Henry County, Ohio",0.102,41.3659897,-84.01674229999999
OH,"Highland County, Ohio",0.159,39.2228606,-83.5070203
OH,"Hocking County, Ohio",0.132,39.4909358,-82.4752757
OH,"Holmes County, Ohio",0.111,40.5540928,-81.909826
OH,"Huron County, Ohio",0.134,41.1266687,-82.6483442
OH,"Jackson County, Ohio",0.162,39.0060382,-82.6483442
OH,"Jefferson County, Ohio",0.161,40.38717219999999,-80.7657804
OH,"Knox County, Ohio",0.128,40.459564,-82.3017728
OH,"Lake County, Ohio",0.11199999999999999,41.981532,-81.2518833
OH,"Lawrence County, Ohio",0.149,38.6232686,-82.5185837
OH,"Licking County, Ohio",0.121,40.1460895,-82.4752757
OH,"Logan County, Ohio",0.124,40.38996789999999,-83.8473015
OH,"Lorain County, Ohio",0.133,41.4116881,-82.12783999999999
OH,"Lucas County, Ohio",0.175,41.6894388,-83.3789389
OH,"Madison County, Ohio",0.11699999999999999,39.9154985,-83.3789389
OH,"Mahoning County, Ohio",0.16399999999999998,40.9871753,-80.7214417
OH,"Marion County, Ohio",0.146,40.5518645,-83.12200740000002
OH,"Medina County, Ohio",0.09699999999999999,41.080133,-81.9534815
OH,"Meigs County, Ohio",0.165,39.0874307,-81.9971108
OH,"Mercer County, Ohio",0.096,40.59405479999999,-84.68974949999999
OH,"Miami County, Ohio",0.11800000000000001,40.081473,-84.1857115
OH,"Monroe County, Ohio",0.159,39.7199038,-81.0754657
OH,"Montgomery County, Ohio",0.17,39.7620028,-84.3542049
OH,"Morgan County, Ohio",0.16,39.6521907,-81.8224362
OH,"Morrow County, Ohio",0.109,40.5303751,-82.8007993
OH,"Muskingum County, Ohio",0.151,39.9478393,-81.9534815
OH,"Noble County, Ohio",0.136,39.7465639,-81.42789839999999
OH,"Ottawa County, Ohio",0.11800000000000001,41.6268435,-82.99316069999999
OH,"Paulding County, Ohio",0.11,41.0783882,-84.68974949999999
OH,"Perry County, Ohio",0.14800000000000002,39.7641353,-82.25832969999999
OH,"Pickaway County, Ohio",0.122,39.687828,-82.99316069999999
OH,"Pike County, Ohio",0.16,39.0713471,-83.03613759999999
OH,"Portage County, Ohio",0.13699999999999998,41.1887572,-81.2518833
OH,"Preble County, Ohio",0.12,39.7778251,-84.68974949999999
OH,"Putnam County, Ohio",0.08900000000000001,41.0540759,-84.1857115
OH,"Richland County, Ohio",0.15,40.7566723,-82.5185837
OH,"Ross County, Ohio",0.15,39.3584253,-82.99316069999999
OH,"Sandusky County, Ohio",0.11900000000000001,41.3559092,-83.12200740000002
OH,"Scioto County, Ohio",0.174,38.861065,-82.99316069999999
OH,"Seneca County, Ohio",0.129,41.1585179,-83.1649001
OH,"Shelby County, Ohio",0.114,40.3689335,-84.2278796
OH,"Stark County, Ohio",0.142,40.8684676,-81.2518833
OH,"Summit County, Ohio",0.149,41.0918991,-81.5596427
OH,"Trumbull County, Ohio",0.16,41.3064984,-80.7214417
OH,"Tuscarawas County, Ohio",0.13,40.3978972,-81.42789839999999
OH,"Union County, Ohio",0.096,40.36163820000001,-83.33618799999999
OH,"Van Wert County, Ohio",0.11699999999999999,40.871234,-84.56414699999999
OH,"Vinton County, Ohio",0.159,39.2875595,-82.5185837
OH,"Warren County, Ohio",0.092,39.4241422,-84.1857115
OH,"Washington County, Ohio",0.14,39.4626397,-81.47183869999999
OH,"Wayne County, Ohio",0.12,40.7588598,-81.9534815
OH,"Williams County, Ohio",0.11900000000000001,41.55076020000001,-84.5222189
OH,"Wood County, Ohio",0.125,41.34784579999999,-83.67739279999999
OH,"Wyandot County, Ohio",0.114,40.8471492,-83.33618799999999
OK,"Adair County, Oklahoma",0.191,35.9127307,-94.645035
OK,"Alfalfa County, Oklahoma",0.125,36.7435919,-98.3964938
OK,"Atoka County, Oklahoma",0.171,34.4509901,-95.9832577
OK,"Beaver County, Oklahoma",0.096,36.7440186,-100.5296115
OK,"Beckham County, Oklahoma",0.133,35.2687266,-99.634135
OK,"Blaine County, Oklahoma",0.131,35.8825489,-98.3964938
OK,"Bryan County, Oklahoma",0.159,33.902127,-96.3226072
OK,"Caddo County, Oklahoma",0.156,35.10556,-98.3088441
OK,"Canadian County, Oklahoma",0.113,35.5593784,-98.04651849999999
OK,"Carter County, Oklahoma",0.158,34.1996254,-97.35165579999999
OK,"Cherokee County, Oklahoma",0.172,35.8994729,-94.976654
OK,"Choctaw County, Oklahoma",0.217,33.9851472,-95.51973939999999
OK,"Cimarron County, Oklahoma",0.114,36.7936335,-102.6216211
OK,"Cleveland County, Oklahoma",0.139,35.254964,-97.35165579999999
OK,"Coal County, Oklahoma",0.168,34.568577,-96.2800864
OK,"Comanche County, Oklahoma",0.175,34.6612778,-98.3964938
OK,"Cotton County, Oklahoma",0.138,34.309094,-98.3964938
OK,"Craig County, Oklahoma",0.16,36.7571907,-95.1432068
OK,"Creek County, Oklahoma",0.151,35.8362494,-96.3226072
OK,"Custer County, Oklahoma",0.13699999999999998,35.6710818,-98.92453429999999
OK,"Delaware County, Oklahoma",0.156,36.4263135,-94.81059549999999
OK,"Dewey County, Oklahoma",0.14300000000000002,36.017265,-98.92453429999999
OK,"Ellis County, Oklahoma",0.139,36.2920072,-99.8124935
OK,"Garfield County, Oklahoma",0.138,36.4361392,-97.87216
OK,"Garvin County, Oklahoma",0.153,34.7289063,-97.35165579999999
OK,"Grady County, Oklahoma",0.133,35.0472662,-97.87216
OK,"Grant County, Oklahoma",0.11800000000000001,36.79093,-97.69822719999999
OK,"Greer County, Oklahoma",0.163,34.9338651,-99.456155
OK,"Harmon County, Oklahoma",0.124,34.7305114,-99.8124935
OK,"Harper County, Oklahoma",0.102,36.8203755,-99.634135
OK,"Haskell County, Oklahoma",0.16899999999999998,35.2393825,-95.1015225
OK,"Hughes County, Oklahoma",0.171,35.1380279,-96.3226072
OK,"Jackson County, Oklahoma",0.145,34.5834576,-99.456155
OK,"Jefferson County, Oklahoma",0.163,34.1672949,-97.87216
OK,"Johnston County, Oklahoma",0.161,34.2855117,-96.62106109999999
OK,"Kay County, Oklahoma",0.159,36.8234478,-97.179026
OK,"Kingfisher County, Oklahoma",0.09699999999999999,35.9181468,-97.87216
OK,"Kiowa County, Oklahoma",0.17300000000000001,34.9742541,-98.92453429999999
OK,"Latimer County, Oklahoma",0.18,34.835035,-95.3102505
OK,"Le Flore County, Oklahoma",0.171,34.8622042,-94.645035
OK,"Lincoln County, Oklahoma",0.142,35.6342646,-96.83509989999999
OK,"Logan County, Oklahoma",0.13699999999999998,35.9404623,-97.5247243
OK,"Love County, Oklahoma",0.113,33.985839,-97.2221421
OK,"McClain County, Oklahoma",0.115,35.0282316,-97.4814163
OK,"McCurtain County, Oklahoma",0.191,34.1481711,-94.81059549999999
OK,"McIntosh County, Oklahoma",0.17800000000000002,35.3466151,-95.6457951
OK,"Major County, Oklahoma",0.122,36.3479671,-98.5281613
OK,"Marshall County, Oklahoma",0.128,34.0103349,-96.79223549999999
OK,"Mayes County, Oklahoma",0.16,36.2322429,-95.3102505
OK,"Murray County, Oklahoma",0.142,34.4383273,-97.0498442
OK,"Muskogee County, Oklahoma",0.184,35.7111198,-95.3102505
OK,"Noble County, Oklahoma",0.133,36.4799034,-97.179026
OK,"Nowata County, Oklahoma",0.16399999999999998,36.7344388,-95.6457951
OK,"Okfuskee County, Oklahoma",0.191,35.4878871,-96.3226072
OK,"Oklahoma County, Oklahoma",0.16,35.6038323,-97.35165579999999
OK,"Okmulgee County, Oklahoma",0.182,35.6795873,-95.9832577
OK,"Osage County, Oklahoma",0.161,36.6189367,-96.2375947
OK,"Ottawa County, Oklahoma",0.168,36.7710787,-94.81059549999999
OK,"Pawnee County, Oklahoma",0.151,36.2918339,-96.7065914
OK,"Payne County, Oklahoma",0.195,36.1449988,-97.0068393
OK,"Pittsburg County, Oklahoma",0.16,34.9879281,-95.81428849999999
OK,"Pontotoc County, Oklahoma",0.158,34.7685043,-96.663812
OK,"Pottawatomie County, Oklahoma",0.156,35.275439,-97.0068393
OK,"Pushmataha County, Oklahoma",0.172,34.4820384,-95.3102505
OK,"Roger Mills County, Oklahoma",0.14400000000000002,35.616176,-99.634135
OK,"Rogers County, Oklahoma",0.125,36.3898068,-95.6457951
OK,"Seminole County, Oklahoma",0.182,35.1197519,-96.663812
OK,"Sequoyah County, Oklahoma",0.182,35.5155322,-94.7691586
OK,"Stephens County, Oklahoma",0.156,34.5203466,-97.87216
OK,"Texas County, Oklahoma",0.094,36.8301318,-101.4339148
OK,"Tillman County, Oklahoma",0.139,34.4478348,-98.92453429999999
OK,"Tulsa County, Oklahoma",0.158,36.1593471,-95.94097099999999
OK,"Wagoner County, Oklahoma",0.129,35.91923970000001,-95.51973939999999
OK,"Washington County, Oklahoma",0.147,36.6770984,-95.94097099999999
OK,"Washita County, Oklahoma",0.135,35.3234027,-98.92453429999999
OK,"Woods County, Oklahoma",0.134,36.7181862,-98.7481167
OK,"Woodward County, Oklahoma",0.124,36.413792,-99.3673084
OR,"Baker County, Oregon",0.141,44.7652304,-117.67692
OR,"Benton County, Oregon",0.146,44.6281686,-123.3873877
OR,"Clackamas County, Oregon",0.102,45.2023855,-122.1188945
OR,"Clatsop County, Oregon",0.125,46.0210796,-123.7653042
OR,"Columbia County, Oregon",0.12300000000000001,45.9197103,-123.0357231
OR,"Coos County, Oregon",0.14800000000000002,43.242897,-124.105737
OR,"Crook County, Oregon",0.141,44.0978126,-120.0963654
OR,"Curry County, Oregon",0.141,42.54405029999999,-124.2781762
OR,"Deschutes County, Oregon",0.11900000000000001,43.83251,-121.2616541
OR,"Douglas County, Oregon",0.142,43.1260694,-123.2492364
OR,"Gilliam County, Oregon",0.11900000000000001,45.4565608,-120.1802024
OR,"Grant County, Oregon",0.14,44.4384077,-118.8917326
OR,"Harney County, Oregon",0.149,43.1423225,-119.0116305
OR,"Hood River County, Oregon",0.083,45.5605475,-121.6378798
OR,"Jackson County, Oregon",0.133,42.334535,-122.7646577
OR,"Jefferson County, Oregon",0.131,44.6673324,-121.1785788
OR,"Josephine County, Oregon",0.147,42.3447572,-123.4568737
OR,"Klamath County, Oregon",0.14300000000000002,42.69527670000001,-121.6142133
OR,"Lake County, Oregon",0.158,42.6986344,-120.565768
OR,"Lane County, Oregon",0.146,43.9610092,-122.6618227
OR,"Lincoln County, Oregon",0.142,44.609549,-123.9423591
OR,"Linn County, Oregon",0.135,44.4099768,-122.53401
OR,"Malheur County, Oregon",0.13,43.21716,-117.5791892
OR,"Marion County, Oregon",0.11,44.8446393,-122.5927411
OR,"Morrow County, Oregon",0.083,45.4514124,-119.6243921
OR,"Multnomah County, Oregon",0.138,45.5145659,-122.5863211
OR,"Polk County, Oregon",0.122,44.9266528,-123.4919256
OR,"Sherman County, Oregon",0.13699999999999998,45.4122013,-120.753042
OR,"Tillamook County, Oregon",0.125,45.5293478,-123.7052374
OR,"Umatilla County, Oregon",0.115,45.7750424,-118.7606453
OR,"Union County, Oregon",0.14800000000000002,45.2334122,-118.0410627
OR,"Wallowa County, Oregon",0.14,45.592984,-116.9717994
OR,"Wasco County, Oregon",0.113,45.0600051,-121.2375122
OR,"Washington County, Oregon",0.10099999999999999,45.5469616,-123.1386021
OR,"Wheeler County, Oregon",0.14,44.6659766,-120.0829624
OR,"Yamhill County, Oregon",0.10800000000000001,45.1771983,-123.2395303
